product_id,warehouse_id,quantity,expiration_date,status,,
10329,1018,479,8/11/2025,Received,"{10329,1018,479,LocalDate.of(2025,8,11),""Received""},","LocalDate.of(2025,8,11)"
10329,1009,393,12/1/2025,Received,"{10329,1009,393,LocalDate.of(2025,12,1),""Received""},","LocalDate.of(2025,12,1)"
10329,1002,238,7/14/2025,Expired,"{10329,1002,238,LocalDate.of(2025,7,14),""Expired""},","LocalDate.of(2025,7,14)"
10330,1012,239,,Sold,"{10330,1012,239,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10330,1005,234,,Transferred,"{10330,1005,234,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10330,1011,413,,Received,"{10330,1011,413,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10330,1010,271,,Received,"{10330,1010,271,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10331,1010,182,,Transferred,"{10331,1010,182,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10331,1001,253,,Transferred,"{10331,1001,253,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10331,1009,55,,Expired,"{10331,1009,55,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10331,1011,149,,Expired,"{10331,1011,149,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10332,1008,441,,Received,"{10332,1008,441,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10332,1012,454,,Sold,"{10332,1012,454,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10332,1006,392,,Adjusted,"{10332,1006,392,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10333,1009,296,10/20/2025,Adjusted,"{10333,1009,296,LocalDate.of(2025,10,20),""Adjusted""},","LocalDate.of(2025,10,20)"
10333,1010,444,11/24/2025,Sold,"{10333,1010,444,LocalDate.of(2025,11,24),""Sold""},","LocalDate.of(2025,11,24)"
10333,1007,47,12/9/2025,Expired,"{10333,1007,47,LocalDate.of(2025,12,9),""Expired""},","LocalDate.of(2025,12,9)"
10334,1016,116,,Expired,"{10334,1016,116,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10334,1004,435,,Sold,"{10334,1004,435,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10334,1020,378,,Transferred,"{10334,1020,378,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10334,1017,492,,Transferred,"{10334,1017,492,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10335,1013,67,3/21/2025,Adjusted,"{10335,1013,67,LocalDate.of(2025,3,21),""Adjusted""},","LocalDate.of(2025,3,21)"
10335,1012,98,5/13/2025,Expired,"{10335,1012,98,LocalDate.of(2025,5,13),""Expired""},","LocalDate.of(2025,5,13)"
10335,1008,143,3/25/2025,Expired,"{10335,1008,143,LocalDate.of(2025,3,25),""Expired""},","LocalDate.of(2025,3,25)"
10335,1002,409,12/19/2025,Expired,"{10335,1002,409,LocalDate.of(2025,12,19),""Expired""},","LocalDate.of(2025,12,19)"
10336,1019,332,,Sold,"{10336,1019,332,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10336,1012,382,,Transferred,"{10336,1012,382,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10336,1009,277,,Expired,"{10336,1009,277,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10336,1018,480,,Transferred,"{10336,1018,480,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10337,1011,443,,Adjusted,"{10337,1011,443,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10337,1013,315,,Adjusted,"{10337,1013,315,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10337,1010,262,,Sold,"{10337,1010,262,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10337,1016,490,,Adjusted,"{10337,1016,490,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10338,1019,60,,Sold,"{10338,1019,60,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10338,1004,171,,Received,"{10338,1004,171,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10338,1008,233,,Received,"{10338,1008,233,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10338,1015,87,,Sold,"{10338,1015,87,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10339,1016,269,8/28/2025,Expired,"{10339,1016,269,LocalDate.of(2025,8,28),""Expired""},","LocalDate.of(2025,8,28)"
10339,1002,224,3/30/2025,Expired,"{10339,1002,224,LocalDate.of(2025,3,30),""Expired""},","LocalDate.of(2025,3,30)"
10339,1007,243,7/2/2025,Expired,"{10339,1007,243,LocalDate.of(2025,7,2),""Expired""},","LocalDate.of(2025,7,2)"
10339,1001,179,2/26/2025,Transferred,"{10339,1001,179,LocalDate.of(2025,2,26),""Transferred""},","LocalDate.of(2025,2,26)"
10339,1019,460,1/1/2026,Sold,"{10339,1019,460,LocalDate.of(2026,1,1),""Sold""},","LocalDate.of(2026,1,1)"
10340,1008,419,9/1/2025,Sold,"{10340,1008,419,LocalDate.of(2025,9,1),""Sold""},","LocalDate.of(2025,9,1)"
10340,1020,0,7/8/2025,Received,"{10340,1020,0,LocalDate.of(2025,7,8),""Received""},","LocalDate.of(2025,7,8)"
10340,1018,88,11/24/2025,Sold,"{10340,1018,88,LocalDate.of(2025,11,24),""Sold""},","LocalDate.of(2025,11,24)"
10340,1014,37,4/18/2025,Sold,"{10340,1014,37,LocalDate.of(2025,4,18),""Sold""},","LocalDate.of(2025,4,18)"
10341,1020,60,,Received,"{10341,1020,60,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10341,1007,156,,Sold,"{10341,1007,156,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10341,1011,177,,Received,"{10341,1011,177,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10341,1003,395,,Transferred,"{10341,1003,395,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10342,1006,85,,Adjusted,"{10342,1006,85,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10342,1013,110,,Transferred,"{10342,1013,110,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10342,1005,95,,Received,"{10342,1005,95,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10342,1018,325,,Received,"{10342,1018,325,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10342,1008,173,,Transferred,"{10342,1008,173,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10343,1003,52,10/28/2025,Sold,"{10343,1003,52,LocalDate.of(2025,10,28),""Sold""},","LocalDate.of(2025,10,28)"
10343,1005,417,6/26/2025,Expired,"{10343,1005,417,LocalDate.of(2025,6,26),""Expired""},","LocalDate.of(2025,6,26)"
10343,1019,147,1/25/2025,Expired,"{10343,1019,147,LocalDate.of(2025,1,25),""Expired""},","LocalDate.of(2025,1,25)"
10343,1015,12,6/10/2025,Expired,"{10343,1015,12,LocalDate.of(2025,6,10),""Expired""},","LocalDate.of(2025,6,10)"
10343,1008,391,1/23/2025,Sold,"{10343,1008,391,LocalDate.of(2025,1,23),""Sold""},","LocalDate.of(2025,1,23)"
10344,1010,256,5/1/2025,Adjusted,"{10344,1010,256,LocalDate.of(2025,5,1),""Adjusted""},","LocalDate.of(2025,5,1)"
10344,1003,240,1/11/2026,Transferred,"{10344,1003,240,LocalDate.of(2026,1,11),""Transferred""},","LocalDate.of(2026,1,11)"
10344,1002,359,9/2/2025,Sold,"{10344,1002,359,LocalDate.of(2025,9,2),""Sold""},","LocalDate.of(2025,9,2)"
10344,1014,419,5/14/2025,Received,"{10344,1014,419,LocalDate.of(2025,5,14),""Received""},","LocalDate.of(2025,5,14)"
10344,1007,7,12/18/2025,Expired,"{10344,1007,7,LocalDate.of(2025,12,18),""Expired""},","LocalDate.of(2025,12,18)"
10345,1006,339,,Sold,"{10345,1006,339,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10345,1012,259,,Adjusted,"{10345,1012,259,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10345,1014,297,,Adjusted,"{10345,1014,297,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10346,1008,373,,Expired,"{10346,1008,373,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10346,1004,220,,Transferred,"{10346,1004,220,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10346,1005,62,,Sold,"{10346,1005,62,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10346,1016,252,,Transferred,"{10346,1016,252,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10347,1015,209,2/13/2025,Sold,"{10347,1015,209,LocalDate.of(2025,2,13),""Sold""},","LocalDate.of(2025,2,13)"
10347,1020,392,1/19/2025,Transferred,"{10347,1020,392,LocalDate.of(2025,1,19),""Transferred""},","LocalDate.of(2025,1,19)"
10347,1017,315,7/9/2025,Received,"{10347,1017,315,LocalDate.of(2025,7,9),""Received""},","LocalDate.of(2025,7,9)"
10347,1019,384,2/11/2025,Expired,"{10347,1019,384,LocalDate.of(2025,2,11),""Expired""},","LocalDate.of(2025,2,11)"
10348,1003,390,,Adjusted,"{10348,1003,390,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10348,1016,286,,Expired,"{10348,1016,286,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10348,1004,359,,Transferred,"{10348,1004,359,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10348,1010,227,,Transferred,"{10348,1010,227,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10348,1009,423,,Received,"{10348,1009,423,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10349,1010,166,,Received,"{10349,1010,166,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10349,1009,478,,Adjusted,"{10349,1009,478,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10349,1012,465,,Transferred,"{10349,1012,465,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10349,1001,200,,Received,"{10349,1001,200,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10350,1016,375,2/20/2025,Transferred,"{10350,1016,375,LocalDate.of(2025,2,20),""Transferred""},","LocalDate.of(2025,2,20)"
10350,1002,52,11/21/2025,Received,"{10350,1002,52,LocalDate.of(2025,11,21),""Received""},","LocalDate.of(2025,11,21)"
10350,1020,249,3/21/2025,Sold,"{10350,1020,249,LocalDate.of(2025,3,21),""Sold""},","LocalDate.of(2025,3,21)"
10350,1006,302,3/17/2025,Transferred,"{10350,1006,302,LocalDate.of(2025,3,17),""Transferred""},","LocalDate.of(2025,3,17)"
10351,1011,173,1/2/2026,Adjusted,"{10351,1011,173,LocalDate.of(2026,1,2),""Adjusted""},","LocalDate.of(2026,1,2)"
10351,1010,47,12/10/2025,Transferred,"{10351,1010,47,LocalDate.of(2025,12,10),""Transferred""},","LocalDate.of(2025,12,10)"
10351,1007,195,2/10/2025,Sold,"{10351,1007,195,LocalDate.of(2025,2,10),""Sold""},","LocalDate.of(2025,2,10)"
10352,1013,453,,Received,"{10352,1013,453,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10352,1016,390,,Transferred,"{10352,1016,390,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10352,1008,93,,Expired,"{10352,1008,93,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10352,1001,214,,Expired,"{10352,1001,214,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10353,1020,197,,Transferred,"{10353,1020,197,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10353,1015,251,,Expired,"{10353,1015,251,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10353,1009,231,,Sold,"{10353,1009,231,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10353,1016,481,,Expired,"{10353,1016,481,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10353,1010,277,,Transferred,"{10353,1010,277,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10354,1018,254,,Adjusted,"{10354,1018,254,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10354,1003,61,,Expired,"{10354,1003,61,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10354,1019,75,,Adjusted,"{10354,1019,75,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10355,1018,462,1/3/2025,Transferred,"{10355,1018,462,LocalDate.of(2025,1,3),""Transferred""},","LocalDate.of(2025,1,3)"
10355,1008,353,9/18/2025,Transferred,"{10355,1008,353,LocalDate.of(2025,9,18),""Transferred""},","LocalDate.of(2025,9,18)"
10355,1019,254,2/28/2025,Adjusted,"{10355,1019,254,LocalDate.of(2025,2,28),""Adjusted""},","LocalDate.of(2025,2,28)"
10355,1015,50,7/19/2025,Adjusted,"{10355,1015,50,LocalDate.of(2025,7,19),""Adjusted""},","LocalDate.of(2025,7,19)"
10356,1019,231,,Transferred,"{10356,1019,231,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10356,1006,53,,Expired,"{10356,1006,53,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10356,1018,34,,Adjusted,"{10356,1018,34,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10357,1006,223,,Received,"{10357,1006,223,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10357,1003,22,,Transferred,"{10357,1003,22,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10357,1010,458,,Adjusted,"{10357,1010,458,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10357,1018,110,,Adjusted,"{10357,1018,110,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10357,1005,24,,Received,"{10357,1005,24,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10358,1005,97,4/12/2025,Sold,"{10358,1005,97,LocalDate.of(2025,4,12),""Sold""},","LocalDate.of(2025,4,12)"
10358,1016,117,11/17/2025,Expired,"{10358,1016,117,LocalDate.of(2025,11,17),""Expired""},","LocalDate.of(2025,11,17)"
10358,1014,408,7/16/2025,Transferred,"{10358,1014,408,LocalDate.of(2025,7,16),""Transferred""},","LocalDate.of(2025,7,16)"
10358,1007,203,5/9/2025,Transferred,"{10358,1007,203,LocalDate.of(2025,5,9),""Transferred""},","LocalDate.of(2025,5,9)"
10359,1007,148,,Transferred,"{10359,1007,148,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10359,1011,39,,Expired,"{10359,1011,39,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10359,1019,378,,Expired,"{10359,1019,378,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10359,1008,2,,Transferred,"{10359,1008,2,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10360,1007,335,8/10/2025,Sold,"{10360,1007,335,LocalDate.of(2025,8,10),""Sold""},","LocalDate.of(2025,8,10)"
10360,1020,386,5/12/2025,Adjusted,"{10360,1020,386,LocalDate.of(2025,5,12),""Adjusted""},","LocalDate.of(2025,5,12)"
10360,1003,345,1/2/2026,Received,"{10360,1003,345,LocalDate.of(2026,1,2),""Received""},","LocalDate.of(2026,1,2)"
10361,1015,467,12/31/2024,Expired,"{10361,1015,467,LocalDate.of(2024,12,31),""Expired""},","LocalDate.of(2024,12,31)"
10361,1008,213,9/18/2025,Adjusted,"{10361,1008,213,LocalDate.of(2025,9,18),""Adjusted""},","LocalDate.of(2025,9,18)"
10361,1001,96,4/9/2025,Expired,"{10361,1001,96,LocalDate.of(2025,4,9),""Expired""},","LocalDate.of(2025,4,9)"
10362,1004,173,,Received,"{10362,1004,173,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10362,1008,279,,Received,"{10362,1008,279,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10362,1002,15,,Sold,"{10362,1002,15,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10363,1004,130,,Expired,"{10363,1004,130,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10363,1019,181,,Sold,"{10363,1019,181,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10363,1008,128,,Received,"{10363,1008,128,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10363,1016,203,,Transferred,"{10363,1016,203,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10363,1005,280,,Sold,"{10363,1005,280,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10364,1012,214,3/4/2025,Sold,"{10364,1012,214,LocalDate.of(2025,3,4),""Sold""},","LocalDate.of(2025,3,4)"
10364,1001,352,1/4/2026,Transferred,"{10364,1001,352,LocalDate.of(2026,1,4),""Transferred""},","LocalDate.of(2026,1,4)"
10364,1005,331,11/2/2025,Received,"{10364,1005,331,LocalDate.of(2025,11,2),""Received""},","LocalDate.of(2025,11,2)"
10364,1004,111,3/13/2025,Transferred,"{10364,1004,111,LocalDate.of(2025,3,13),""Transferred""},","LocalDate.of(2025,3,13)"
10364,1006,477,6/8/2025,Sold,"{10364,1006,477,LocalDate.of(2025,6,8),""Sold""},","LocalDate.of(2025,6,8)"
10365,1002,443,,Received,"{10365,1002,443,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10365,1001,143,,Sold,"{10365,1001,143,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10365,1020,78,,Expired,"{10365,1020,78,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10366,1001,168,12/11/2025,Received,"{10366,1001,168,LocalDate.of(2025,12,11),""Received""},","LocalDate.of(2025,12,11)"
10366,1017,177,8/21/2025,Sold,"{10366,1017,177,LocalDate.of(2025,8,21),""Sold""},","LocalDate.of(2025,8,21)"
10366,1019,218,2/17/2025,Expired,"{10366,1019,218,LocalDate.of(2025,2,17),""Expired""},","LocalDate.of(2025,2,17)"
10366,1015,302,12/29/2025,Expired,"{10366,1015,302,LocalDate.of(2025,12,29),""Expired""},","LocalDate.of(2025,12,29)"
10366,1011,89,8/9/2025,Transferred,"{10366,1011,89,LocalDate.of(2025,8,9),""Transferred""},","LocalDate.of(2025,8,9)"
10367,1008,468,7/17/2025,Expired,"{10367,1008,468,LocalDate.of(2025,7,17),""Expired""},","LocalDate.of(2025,7,17)"
10367,1007,328,8/4/2025,Adjusted,"{10367,1007,328,LocalDate.of(2025,8,4),""Adjusted""},","LocalDate.of(2025,8,4)"
10367,1012,329,1/10/2026,Sold,"{10367,1012,329,LocalDate.of(2026,1,10),""Sold""},","LocalDate.of(2026,1,10)"
10367,1004,357,7/12/2025,Received,"{10367,1004,357,LocalDate.of(2025,7,12),""Received""},","LocalDate.of(2025,7,12)"
10368,1009,380,,Expired,"{10368,1009,380,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10368,1007,296,,Transferred,"{10368,1007,296,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10368,1018,491,,Expired,"{10368,1018,491,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10369,1010,0,,Expired,"{10369,1010,0,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10369,1011,29,,Sold,"{10369,1011,29,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10369,1016,302,,Adjusted,"{10369,1016,302,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10369,1020,55,,Sold,"{10369,1020,55,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10370,1013,353,,Sold,"{10370,1013,353,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10370,1003,450,,Received,"{10370,1003,450,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10370,1016,133,,Expired,"{10370,1016,133,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10371,1017,344,8/5/2025,Expired,"{10371,1017,344,LocalDate.of(2025,8,5),""Expired""},","LocalDate.of(2025,8,5)"
10371,1006,214,12/29/2024,Transferred,"{10371,1006,214,LocalDate.of(2024,12,29),""Transferred""},","LocalDate.of(2024,12,29)"
10371,1015,237,4/13/2025,Sold,"{10371,1015,237,LocalDate.of(2025,4,13),""Sold""},","LocalDate.of(2025,4,13)"
10372,1001,368,,Received,"{10372,1001,368,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10372,1020,457,,Transferred,"{10372,1020,457,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10372,1005,371,,Sold,"{10372,1005,371,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10372,1009,435,,Expired,"{10372,1009,435,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10373,1010,447,,Received,"{10373,1010,447,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10373,1004,253,,Expired,"{10373,1004,253,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10373,1020,240,,Adjusted,"{10373,1020,240,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10374,1006,449,2/2/2025,Expired,"{10374,1006,449,LocalDate.of(2025,2,2),""Expired""},","LocalDate.of(2025,2,2)"
10374,1004,111,2/15/2025,Received,"{10374,1004,111,LocalDate.of(2025,2,15),""Received""},","LocalDate.of(2025,2,15)"
10374,1015,8,7/14/2025,Received,"{10374,1015,8,LocalDate.of(2025,7,14),""Received""},","LocalDate.of(2025,7,14)"
10375,1003,102,4/30/2025,Transferred,"{10375,1003,102,LocalDate.of(2025,4,30),""Transferred""},","LocalDate.of(2025,4,30)"
10375,1002,192,12/25/2025,Expired,"{10375,1002,192,LocalDate.of(2025,12,25),""Expired""},","LocalDate.of(2025,12,25)"
10375,1014,130,3/7/2025,Transferred,"{10375,1014,130,LocalDate.of(2025,3,7),""Transferred""},","LocalDate.of(2025,3,7)"
10376,1011,171,1/3/2026,Sold,"{10376,1011,171,LocalDate.of(2026,1,3),""Sold""},","LocalDate.of(2026,1,3)"
10376,1004,88,1/6/2026,Received,"{10376,1004,88,LocalDate.of(2026,1,6),""Received""},","LocalDate.of(2026,1,6)"
10376,1009,239,10/4/2025,Sold,"{10376,1009,239,LocalDate.of(2025,10,4),""Sold""},","LocalDate.of(2025,10,4)"
10377,1014,307,,Received,"{10377,1014,307,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10377,1020,18,,Sold,"{10377,1020,18,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10377,1006,51,,Expired,"{10377,1006,51,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10377,1013,335,,Sold,"{10377,1013,335,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10378,1007,471,,Expired,"{10378,1007,471,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10378,1018,124,,Sold,"{10378,1018,124,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10378,1017,498,,Transferred,"{10378,1017,498,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10378,1015,107,,Expired,"{10378,1015,107,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10379,1016,343,9/21/2025,Transferred,"{10379,1016,343,LocalDate.of(2025,9,21),""Transferred""},","LocalDate.of(2025,9,21)"
10379,1004,341,7/11/2025,Expired,"{10379,1004,341,LocalDate.of(2025,7,11),""Expired""},","LocalDate.of(2025,7,11)"
